Date,Open,High,Low,Close,Volume,Ticker
2020-01-02,71.72101143907315,72.77659055848162,71.4668047519516,72.716064453125,135480400,AAPL
2020-01-03,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,AAPL
2020-01-06,71.12787343706493,72.62165386110323,70.87608272259153,72.58291625976562,118387200,AAPL
2020-01-07,72.59259363206662,72.84922374466596,72.02123070618616,72.24154663085938,108872000,AAPL
2020-01-08,71.943758846659,73.70627893727402,71.943758846659,73.40364837646484,132079200,AAPL
2020-01-09,74.38415834268419,75.15647202012606,74.13237506994084,74.9627914428711,170108400,AAPL
2020-01-10,75.19764374317383,75.69880172853615,74.62869680726308,75.13227081298828,140644800,AAPL
2020-01-13,75.44942915816804,76.76405445807666,75.33079296168272,76.73741912841797,121532000,AAPL
2020-01-14,76.67448226895164,76.88511195829709,75.57774940600967,75.70121765136719,161954400,AAPL
2020-01-15,75.50026089033786,76.3839404992497,74.9434163205122,75.37678527832031,121923600,AAPL
2020-01-16,75.92154348740286,76.4323877854954,75.55838676505513,76.32101440429688,108829200,AAPL
2020-01-17,76.57036474816839,77.16836298058836,76.26289478458983,77.16594696044922,137816400,AAPL
2020-01-21,76.7931242324277,77.23617220085674,76.50501929653306,76.64302062988281,110843200,AAPL
2020-01-22,77.12964119289799,77.4710093927943,76.82217116630478,76.91659545898438,101832400,AAPL
2020-01-23,76.96984634011159,77.3668937772688,76.42026453610515,77.28700256347656,104472000,AAPL
2020-01-24,77.5339532626897,78.27963174807223,76.8730054274966,77.06427001953125,146537600,AAPL
2020-01-27,75.06690438729518,75.48090092368226,73.81280512269632,74.79817199707031,161940000,AAPL
2020-01-28,75.6818509443487,77.08605376922371,75.58258723533865,76.9141616821289,162234000,AAPL
2020-01-29,78.55078999397739,79.37394362780475,77.80752757594179,78.52415466308594,216229200,AAPL
2020-01-30,77.60417282727558,78.46364078408652,77.17080373518314,78.4103775024414,126743200,AAPL
2020-01-31,77.69856694811635,78.12224966790679,74.63837103116171,74.9337387084961,199588400,AAPL
2020-02-03,73.67239450309971,75.89733539205027,73.16882040694378,74.72797393798828,173788400,AAPL
2020-02-04,76.33795548064964,77.3862719133486,75.93122176752728,77.19500732421875,136616400,AAPL
2020-02-05,78.32563642255818,78.62585099313237,77.21922459648295,77.8244857788086,118826800,AAPL
2020-02-06,78.0956426416798,78.73721802576215,77.53638189287197,78.73479461669922,105425600,AAPL
2020-02-07,78.23243405494627,78.48239314790939,77.17192792843306,77.66456604003906,117684000,AAPL
