Date,Open,High,Low,Close,Volume,Ticker
2020-06-12,70.95376958003494,71.38421437179544,68.96030198853704,70.30985260009766,36676000,GOOGL
2020-06-15,69.14393211467979,70.91098145927349,69.0299749795907,70.6989974975586,30468000,GOOGL
2020-06-16,72.10526358516627,72.51182051857924,71.10952825884952,71.9793701171875,30648000,GOOGL
2020-06-17,72.30134219580128,72.76213664886029,71.41507635918252,72.28143310546875,30610000,GOOGL
2020-06-18,72.14757151661824,72.30282748663723,70.9726846629474,71.36481475830078,34862000,GOOGL
2020-06-19,71.6574175755616,71.88134548686659,70.61241053201405,70.89307403564453,52784000,GOOGL
2020-06-22,70.91148255316699,72.2023083095252,70.62186681199631,72.18787384033203,29442000,GOOGL
2020-06-23,72.25455909259183,73.4090433200451,71.90622595261644,72.8507080078125,37752000,GOOGL
2020-06-24,72.8158676184772,73.43838725263467,71.15978391672346,71.29414367675781,31592000,GOOGL
2020-06-25,71.22049025097112,71.77284971319233,70.63926944685834,71.71214294433594,23958000,GOOGL
2020-06-26,71.29065960372779,71.5091128593862,67.42762851107032,67.8028335571289,97640000,GOOGL
2020-06-29,67.69336296671155,69.56740658298106,67.2609287443365,69.5261001586914,45074000,GOOGL
2020-06-30,69.51166652596817,70.86120953969471,69.01652859220182,70.56512451171875,40286000,GOOGL
2020-07-01,70.62087178372437,72.07939857823143,70.37255487483583,71.7569351196289,42182000,GOOGL
2020-07-02,72.24659805024832,74.07187120886894,72.20827571187772,73.14678955078125,57218000,GOOGL
2020-07-06,74.05345615982517,75.14075662187608,73.49761142237459,74.62571716308594,44712000,GOOGL
2020-07-07,74.45055656016098,75.70406216918913,74.13058365914364,74.14153289794922,42364000,GOOGL
2020-07-08,74.68294002022051,75.19897413072191,74.25995924949038,74.82227325439453,31766000,GOOGL
2020-07-09,75.13726983285122,76.09320218311657,74.42368620829713,75.57169342041016,41836000,GOOGL
2020-07-10,75.30248471212418,76.70030474090636,74.67897031172721,76.58435821533203,35918000,GOOGL
2020-07-13,77.12825841563946,78.44297203416643,74.96958014308842,75.2517318725586,42954000,GOOGL
2020-07-14,74.28434999897787,75.77770617369718,73.94297977071558,75.68116760253906,38108000,GOOGL
2020-07-15,75.79910266825213,76.45098479184617,74.53514900176111,75.48311614990234,31026000,GOOGL
2020-07-16,74.71777710977885,75.43485358407806,74.05942561326644,75.38558959960938,26484000,GOOGL
2020-07-17,75.48460487369971,75.80905769154303,74.5485816531521,75.48162078857422,34264000,GOOGL
2020-07-20,75.38957931781552,78.07723074697827,74.77750763159848,77.81996154785156,30166000,GOOGL
2020-07-21,78.87440678042151,78.97492413472274,77.26161122175375,77.42582702636719,27486000,GOOGL
2020-07-22,77.41538249759988,77.97620071888103,76.79435105254424,77.87020874023438,24482000,GOOGL
2020-07-23,77.92395335639043,78.14390246974544,75.0705906466516,75.47665405273438,33910000,GOOGL
2020-07-24,74.6028386333552,75.41097153590187,74.02559650691151,75.05168914794922,29902000,GOOGL
2020-07-27,75.30298784991724,76.51220308106483,75.25670794866738,76.10763549804688,27124000,GOOGL
2020-07-28,75.88718593599701,75.93744461336621,74.6690109658058,74.82476806640625,30910000,GOOGL
2020-07-29,74.89193888511915,76.30169506581362,74.79290978342082,75.81303405761719,22676000,GOOGL
2020-07-30,74.5421129020531,76.67790540720966,74.40277966422465,76.55250549316406,36042000,GOOGL
2020-07-31,74.49633966059952,74.89294207022046,72.35407768262465,74.04350280761719,91468000,GOOGL
2020-08-03,74.1952746917589,74.530168009216,73.2358571600964,73.78523254394531,45482000,GOOGL
2020-08-04,73.98179492968481,74.30027198256265,72.85318812445986,73.31448364257812,37212000,GOOGL
2020-08-05,73.4896528857235,74.14551382781045,73.21097880454894,73.60260772705078,29134000,GOOGL
2020-08-06,73.45630713721422,74.9551379108816,73.24481674977106,74.88945007324219,33306000,GOOGL
2020-08-07,75.09299683965341,75.64286587460231,73.9599099041371,74.5620346069336,27718000,GOOGL
2020-08-10,74.18531593243594,74.99892327445139,73.5229781582979,74.4848861694336,20546000,GOOGL
2020-08-11,74.34455312332905,75.1626480095728,73.55781770581788,73.67475891113281,31098000,GOOGL
2020-08-12,74.00220039154834,75.22386058442733,73.8967019688904,75.00341033935547,22512000,GOOGL
2020-08-13,75.05168292534601,76.48284418729223,75.05168292534601,75.47167205810547,22388000,GOOGL
2020-08-14,75.3203962515529,75.62793168989649,74.59337281689483,74.87353515625,21942000,GOOGL
2020-08-17,75.43783887619192,75.82648373152185,74.891948664715,75.4512710571289,19990000,GOOGL
2020-08-18,75.9429161837234,77.4979814068608,75.72147884435643,77.41886138916016,28378000,GOOGL
2020-08-19,77.25513666101024,78.06974631422051,76.6336117357763,76.8630142211914,30472000,GOOGL
2020-08-20,76.6321208147601,78.63255890802547,76.357934257102,78.43749237060547,26382000,GOOGL
2020-08-21,78.21605349977197,79.21528172540805,77.74381628283706,78.4036636352539,34838000,GOOGL
2020-08-24,79.2446345587043,80.05626022081937,78.37728319040286,78.88037872314453,25638000,GOOGL
2020-08-25,78.62907393281236,80.06122982776336,78.51860203471604,79.91045379638672,25150000,GOOGL
2020-08-26,79.93284358851191,82.2462840692637,79.66811043713714,81.81533813476562,52188000,GOOGL
2020-08-27,81.93875040400734,82.00742232920561,80.55536494935534,81.03855895996094,31350000,GOOGL
2020-08-28,81.08583513332398,81.67700292551035,80.89375267803553,81.58145904541016,22418000,GOOGL
2020-08-31,81.78747703645925,81.8337569351286,80.87982154060386,81.08882141113281,26422000,GOOGL
2020-09-01,81.21970143861716,82.56626055007472,81.08882688778215,82.36024475097656,22652000,GOOGL
2020-09-02,83.00366085589854,85.89434350737906,82.61452246781315,85.4609146118164,49522000,GOOGL
2020-09-03,84.57166962599298,84.59555749578361,80.0030120217837,81.08782958984375,63726000,GOOGL
2020-09-04,80.06719518429374,81.36051134331882,76.53259571351683,78.68431091308594,55850000,GOOGL
2020-09-08,75.88718676343119,77.40741495849956,75.4642059639063,75.81752014160156,54032000,GOOGL
2020-09-09,77.07649937472567,77.56516041610428,75.89564445564935,76.99340057373047,39242000,GOOGL
2020-09-10,77.14019418699958,78.30860397286067,75.63837173852811,75.9394302368164,33024000,GOOGL
2020-09-11,76.04393489459162,76.56892127073058,74.29579252540272,75.42738342285156,30706000,GOOGL
2020-09-14,76.21809682607592,77.47956754747086,74.89741517443528,75.08252716064453,42660000,GOOGL
2020-09-15,76.03100168037477,77.18050476355,75.7428817865187,76.39077758789062,23042000,GOOGL
2020-09-16,76.75702925240749,77.34869819515173,75.21987604229885,75.24475860595703,22128000,GOOGL
2020-09-17,73.93700680508756,74.5764514754621,72.77506627110589,73.99821472167969,40008000,GOOGL
2020-09-18,74.06092595393991,74.40428561995024,71.24041080982535,72.20927429199219,63056000,GOOGL
2020-09-21,71.24040107533145,71.66039017863206,69.80028765833156,71.16675567626953,56908000,GOOGL
2020-09-22,72.17095367719028,72.85020894355684,71.13490659228187,72.64369201660156,33950000,GOOGL
2020-09-23,72.25903690168364,72.30830088742725,69.80029475994638,70.13419342041016,37726000,GOOGL
2020-09-24,69.80028750186223,71.5573821324961,69.7739091004015,70.80448150634766,34552000,GOOGL
2020-09-25,70.91347406076004,71.95299885267112,70.04910673612386,71.61064147949219,30326000,GOOGL
2020-09-28,73.24930825633166,73.29906579512664,71.96992522807243,72.58597564697266,30784000,GOOGL
2020-09-29,72.84721982766548,73.24979037245576,72.35407128995197,72.95221710205078,31816000,GOOGL
2020-09-30,72.69942714285969,73.95641806188155,72.4416644288499,72.93132019042969,40924000,GOOGL
2020-10-01,73.8300187453481,74.39780739351073,73.48864851059548,74.04100799560547,32884000,GOOGL
2020-10-02,72.63424173336936,73.5996275418768,72.02316481739436,72.43370056152344,31222000,GOOGL
2020-10-05,72.78452509611937,73.88178015904693,72.65713577801895,73.78872680664062,21602000,GOOGL
2020-10-06,73.42396260503759,73.87281305634009,71.90671854148451,72.2057876586914,26096000,GOOGL
2020-10-07,72.61831435660335,73.09901783970815,71.32051821827476,72.60985565185547,36108000,GOOGL
2020-10-08,72.9238486190655,74.04747434340368,72.9238486190655,73.81857299804688,26076000,GOOGL
2020-10-09,74.28783048431298,75.23281359404584,73.99622536956137,75.16314697265625,32966000,GOOGL
2020-10-12,76.53409699657146,79.04309772139084,76.10116164428408,77.85726928710938,55344000,GOOGL
2020-10-13,78.4753115330063,78.88087376061287,77.56068564132751,77.98067474365234,39072000,GOOGL
2020-10-14,78.35540007886091,78.81569339459685,76.92722275349871,77.800048828125,33174000,GOOGL
2020-10-15,76.85754457892119,78.1961459815944,76.6898511386174,77.40343475341797,31210000,GOOGL
2020-10-16,77.71993288993987,78.5101536902644,77.51242883951979,78.01203918457031,34194000,GOOGL
2020-10-19,78.42157124529685,78.8196694818718,75.78368541921667,76.13350677490234,29734000,GOOGL
2020-10-20,75.7931381203553,78.3175679379068,75.66325827763784,77.18498229980469,41670000,GOOGL
2020-10-21,78.11902079681084,80.37274941652576,77.98416747068921,78.92218017578125,60322000,GOOGL
2020-10-22,78.87291283355273,80.28714906559912,78.49870246258452,79.95075988769531,30512000,GOOGL
2020-10-23,80.36826415682147,81.31722603857406,80.21200591278787,81.260498046875,30548000,GOOGL
2020-10-26,80.36577109765061,81.0912986260321,78.01600527143772,78.83757781982422,35826000,GOOGL
2020-10-27,79.0684835060431,79.7188698570278,78.47432400613587,79.56361389160156,25902000,GOOGL
2020-10-28,77.13173899969712,77.32082977436303,75.06511950680083,75.1805648803711,45174000,GOOGL
2020-10-29,75.49008904960587,79.05902493913851,75.46670232352432,77.4736099243164,55406000,GOOGL
2020-10-30,82.9752986633924,83.66599669620678,79.6974670927325,80.42100524902344,99878000,GOOGL
2020-11-02,80.79075106483944,82.51749631331757,80.32795964779757,80.8295669555664,44228000,GOOGL
2020-11-03,81.15002919883526,82.55530560123552,80.22196347188766,81.8914794921875,31432000,GOOGL
2020-11-04,84.87322058577031,88.0803907719347,84.74483658674652,86.87714385986328,71342000,GOOGL
2020-11-05,88.10128853896713,89.16470868146271,86.63728722934314,87.70568084716797,39758000,GOOGL
2020-11-06,87.15033442042348,88.0042535306438,86.42082052718563,87.56784057617188,28622000,GOOGL
2020-11-09,89.37172165047352,90.4122410562724,87.4593633847204,87.65193939208984,53440000,GOOGL
2020-11-10,86.07697225473657,87.55042699948584,85.39771699789287,86.47257995605469,43022000,GOOGL
2020-11-11,87.00404754534836,87.72559642471157,86.73831965135828,86.94583129882812,31838000,GOOGL
2020-11-12,86.68556648346865,87.8291014722618,86.48502530480557,86.72637176513672,26474000,GOOGL
2020-11-13,86.98413472311488,88.43370160863206,86.38599646743025,88.19136047363281,29744000,GOOGL
2020-11-16,87.78729554543153,89.29011281284569,87.64746115461156,88.2794418334961,25468000,GOOGL
2020-11-17,87.97240190775933,88.43419857564439,87.55589803351981,87.66387939453125,21314000,GOOGL
2020-11-18,87.41407824980085,87.83008859204216,86.51487388443644,86.61788177490234,20108000,GOOGL
2020-11-19,86.24914690819902,87.75494824854572,86.0894110233465,87.51011657714844,20106000,GOOGL
2020-11-20,87.68080204637623,87.99728973201321,86.33722711990116,86.40589904785156,27694000,GOOGL
2020-11-23,86.59698652310462,86.88411171935121,85.10213442110361,85.96699523925781,22530000,GOOGL
2020-11-24,85.96401265971706,87.90373648667953,85.6271223299394,87.77535247802734,27984000,GOOGL
2020-11-25,87.96991913308844,88.0978019884147,87.00204288307494,87.78678894042969,19600000,GOOGL
2020-11-27,87.80719756064533,89.42297727421509,87.80719756064533,88.92584991455078,14790000,GOOGL
2020-11-30,88.36005672195728,88.59343800936252,86.97617007706756,87.3026123046875,32418000,GOOGL
2020-12-01,87.91268898931348,90.65258786527424,87.73204933290219,89.34085845947266,37350000,GOOGL
2020-12-02,89.34086108236198,91.20097123321783,88.83378679699169,90.81431579589844,29424000,GOOGL
2020-12-03,90.5938761888373,91.75283265847874,90.41771644555975,90.6585693359375,24728000,GOOGL
2020-12-04,90.57795250226489,91.03974159674597,90.24802504868616,90.75411224365234,20544000,GOOGL
2020-12-07,90.3455593451508,91.02929453535916,89.72303966576968,90.4192123413086,22288000,GOOGL
2020-12-08,89.99573991211881,90.36646506277663,89.13784194345742,90.13556671142578,19936000,GOOGL
2020-12-09,90.0872919795764,90.98351223219328,87.680798116927,88.47002410888672,31728000,GOOGL
2020-12-10,87.71065884956633,88.32721036727966,86.26407601856937,87.96195983886719,28688000,GOOGL
2020-12-11,87.58127983483229,88.44266302397321,87.22000808817418,88.31775665283203,18628000,GOOGL
2020-12-14,88.11473355341082,89.06418903296934,87.040364108191,87.19612121582031,33050000,GOOGL
2020-12-15,87.5743106561317,87.78032644405529,86.6691456825734,87.63502502441406,21352000,GOOGL
2020-12-16,88.03460918058066,88.03460918058066,87.03688443498345,87.44144439697266,24676000,GOOGL
2020-12-17,87.77684541122197,87.91518395961303,86.14564417431515,86.61141204833984,34880000,GOOGL
2020-12-18,86.89307321652835,87.00204928080858,85.34198664274719,85.90031433105469,85256000,GOOGL
2020-12-21,85.04988087959532,86.43675164906524,84.29698019019894,86.3153305053711,33974000,GOOGL
2020-12-22,86.05507600610828,86.21829712216855,84.88318089123128,85.60174560546875,20370000,GOOGL
2020-12-23,85.78636235138065,86.7905564056755,85.65050674333652,86.00033569335938,22974000,GOOGL
2020-12-24,86.03865742012701,86.7059688009875,85.80726550555391,86.2954330444336,9312000,GOOGL
2020-12-28,86.83036709367283,88.92485327877053,86.67660697371885,88.27595520019531,27650000,GOOGL
2020-12-29,88.93630235401565,88.99800382149073,87.33794125305134,87.46981048583984,19726000,GOOGL
2020-12-30,87.83008941804188,87.96743327328805,85.9888935947524,86.39942932128906,21026000,GOOGL
2020-12-31,86.45018987451368,87.45687447969729,86.39146489743216,87.21503448486328,21070000,GOOGL
2021-01-04,87.58127450968259,87.70517858508398,84.95085279667997,85.89583587646484,37324000,GOOGL
2021-01-05,85.84408949685165,86.92591538334669,85.4365378377414,86.58853149414062,20360000,GOOGL
2021-01-06,84.60849276055802,86.78359483694405,84.40148228115612,85.7341079711914,46588000,GOOGL
2021-01-07,85.92718285176521,88.4680365310176,85.92718285176521,88.29486846923828,41936000,GOOGL
2021-01-08,88.43520016542561,89.53991920335396,87.64198775015869,89.46378326416016,35484000,GOOGL
2021-01-11,88.42822700365895,88.79447981255163,87.19015051877497,87.39665985107422,34796000,GOOGL
2021-01-12,86.85275048203393,87.97438678522597,85.41064774837153,86.45813751220703,29528000,GOOGL
2021-01-13,85.95505131902136,87.40164172592644,85.95505131902136,86.94681549072266,23432000,GOOGL
2021-01-14,87.02742201402309,87.95698355407666,85.89284698308188,86.13419342041016,29212000,GOOGL
2021-01-15,86.03964495454214,86.9652201288953,85.17826937574225,85.96997833251953,31444000,GOOGL
2021-01-19,86.73532241988458,89.76284772453106,86.22924282649801,88.79895782470703,41660000,GOOGL
2021-01-20,90.88397660113064,94.53402890494993,90.54261398019355,93.55620574951172,64152000,GOOGL
2021-01-21,94.23198512960039,96.14433582290614,93.52336737446421,93.75923919677734,58634000,GOOGL
2021-01-22,94.12299577520295,94.76641920003334,93.37855385519987,94.177734375,32744000,GOOGL
2021-01-25,95.181933158644,95.63377526738347,92.51567974733115,94.26332092285156,50586000,GOOGL
2021-01-26,93.85080553412007,95.33172432985599,93.36015508295559,94.9435806274414,31462000,GOOGL
2021-01-27,93.29944372261227,93.576120836045,89.4364122301707,90.5142593383789,82512000,GOOGL
2021-01-28,91.11438957910407,93.95032603866761,91.11438957910407,92.21910858154297,55278000,GOOGL
2021-01-29,91.26466613402292,91.9374520917969,89.64939516724566,90.9332504272461,44530000,GOOGL
2021-02-01,91.79065524466398,95.32127620814629,91.79065524466398,94.203125,40252000,GOOGL
2021-02-02,95.20134574308125,97.00472029972896,94.864948984388,95.49942016601562,66332000,GOOGL
2021-02-03,102.78907880627591,104.8298211991322,100.19845982100969,102.45417785644531,97882000,GOOGL
2021-02-04,102.54075646793045,102.9726895274493,101.27082695508153,102.19292449951172,48596000,GOOGL
2021-02-05,102.48801214016696,104.29835730952522,102.01228969427049,103.94454956054688,29866000,GOOGL
2021-02-08,104.5003912566402,105.24682262275905,102.67661395971716,103.73007202148438,28828000,GOOGL
2021-02-09,103.24637908993188,104.4262393016287,103.00752319120647,103.27574157714844,21892000,GOOGL
2021-02-10,103.66140099776602,104.44465886939685,102.12375419248004,103.82760620117188,25102000,GOOGL
2021-02-11,104.05252712037256,104.2018073071374,102.95079226487827,103.94055938720703,20480000,GOOGL
2021-02-12,103.49370466476765,104.47550669373334,103.18517454270486,104.2530746459961,18990000,GOOGL
2021-02-16,104.0898583949124,106.74665875822036,104.0898583949124,105.03285217285156,31004000,GOOGL
2021-02-17,104.20081606295832,105.6170492387835,103.92066133491758,105.42695617675781,20294000,GOOGL
2021-02-18,104.74918561724257,105.5946459659735,104.168458398202,104.78948974609375,22546000,GOOGL
